"User.Name","dupe_count","Given.Name","Profile.Link","Association","Followed.By"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","American University","@au_sjp"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Arizona State University","@sjpasu"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Bard College","@bard_sjp"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Boston University","@bu_sjp"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Brandeis University","@brandeix_sjp"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Brown University","@brown.sjp"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Butler University","@sjpbutler_"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","California State University - Channel Islands","@sjp.csuci"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Claremont University","@claremontsjp"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Chicago Area Coalition","@sjpchicago"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Colorado State Coalition","@copalestineco"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Washington DC Area Coalition","@dmvsjp"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Southern California Area Coalition","@socalsjp"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Columbia University","@sjp.columbia"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Cornell University","@sjp.atcornell"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Dartmouth College","@fsjdartmouth"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","University of Delaware","@udelsjp"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Drexel University","@drexel_fsjp"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Duke University","@duke_sjp"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Emerson College","@sjpemerson"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Fordham University","@fordhamsjp"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Gallaudet University","@sjpgallaudet"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","George Mason University","@fsjp.gmu"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","George Mason University","@sjp.mason"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Georgetown University","@georgetownfsjp"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Georgetown University","@gums4palestine"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Georgetown University","@sjpgeorgetown"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Georgia State University","@sjpgsu"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Hampshire College","@hampshirecollegesjp"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Harvard University","@harvxrdpsc"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Howard University","@sjphowardu"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Humboldt State University","@humboldtforpalestine"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Ithaca College","@ithacacollegesjp"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Kent State University","@ksusjp"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Louisville University","@louisvillesjp"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Loyola Marymount University","@sjplmu"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Miami University (Ohio)","@mu.sjp"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Northeastern University","@nusjp"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Northwestern University","@nu.sjp"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","New York University","@nyu.psc"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","New York University","@nyu_sjp"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Oberlin College","@oberlin_students_for_palestine"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Ohio State University","@sjposu"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Pennsylvania State University","@pennstatesjp"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","University of Pittsburgh","@sjp_pitt"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Princeton University","@sjp.princeton"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Purdue University","@sjppurdue"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Rice University","@rice.sjp"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Rutgers University","@rutgersfjp"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Sarah Lawrence College","@slc.sjp"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Sarah Lawrence College","@sl_fsjpalestine"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Seattle University","@seattleusjp"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Skidmore College","@skidmore4palestine"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Smith College","@smith_sjp"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Stanford University","@stanfordsjp"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Stony Brook University","@sb4palestine"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Suffolk University","@suffolksjp"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Syracuse University","@su_sjp"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Temple University","@sjptemple"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Texas Tech","@ttu.sjp"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","The New School","@tns.sjp"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Tufts University","@sjptufts"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","University of California - Davis","@sjpatucd"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","University of California - Irvine","@sjp.uci"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","University of California - Los Angeles","@fjpatucla"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","University of Colorado - Boulder","@boulder_sjp"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","University of California - San Diego","@sjp.ucsd"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","University of California - Santa Cruz","@ucscsjp"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","University of Georgia","@uga_sjp"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","University of Illonois - Urbana-Champaign","@sjp.uiuc"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","University of Maryland","@umd_sjp"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","University of Massachusettes - Lowell","@umlsjp"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","University of Michigan - Dearborn","@sjpumd"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","University of Mississippi","@umforpalestine"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","University of North Carolina","@uncfjp"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","University of Conneticut","@uconnsjp"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","University of Oregon","@sjp.uo"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","University of Southern California","@usc_sjp"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","University of South Florida","@sjp_usf"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","University of Tennessee - Knoxville","@sjp_utk"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","University of Virginia","@sjpuva"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","University of Washington","@uwashfjp"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","University of Wisconsin - Madison","@sjpuwmadison"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Vanderbilt University","@sjpvanderbilt"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Virginia Commonwealth University","@sjpvcu"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Wellesley College","@wellesley_sjp"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","William and Mary College","@sjpatwm"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Yale University","@yalefsjp"
"nationalsjp",89,"National SJP","https://www.instagram.com/nationalsjp/","Youngstown State University","@sjpysu"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","American University","@au_sjp"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Arizona State University","@sjpasu"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Bard College","@bard_sjp"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Binghamton University","@sjpbinghamton"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Boston University","@bu_sjp"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Brandeis University","@brandeix_sjp"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Brown University","@brown.sjp"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Butler University","@sjpbutler_"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","California State University - Channel Islands","@sjp.csuci"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Claremont University","@claremontsjp"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Clark University","@clark.sjp"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Cleaveland State University","@csusjp"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Chicago Area Coalition","@sjpchicago"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Colorado State Coalition","@copalestineco"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Washington DC Area Coalition","@dmvsjp"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Students for Justice in Palestine National Coalition","@nationalsjp"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Southern California Area Coalition","@socalsjp"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Colgate University","@sjp.colgate"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Columbia University","@sjp.columbia"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Cornell University","@sjp.atcornell"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Dartmouth College","@fsjdartmouth"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Drexel University","@drexel_fsjp"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Duke University","@duke_sjp"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Emerson College","@sjpemerson"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Fordham University","@fordhamsjp"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Gallaudet University","@sjpgallaudet"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","George Mason University","@fsjp.gmu"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Georgia State University","@sjpgsu"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Hampshire College","@hampshirecollegesjp"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Harvard University","@harvxrdpsc"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Humboldt State University","@humboldtforpalestine"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Kent State University","@ksusjp"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Loyola Marymount University","@sjplmu"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Miami University (Ohio)","@mu.sjp"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Massachussettes Institute of Technology","@mitg4p"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Northeastern University","@nusjp"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Northwestern University","@nu.sjp"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","New York University","@nyu.psc"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Oberlin College","@oberlin_students_for_palestine"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Occidental College","@oxysjp"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Ohio State University","@sjposu"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Pennsylvania State University","@pennstatesjp"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","University of Pittsburgh","@sjp_pitt"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Princeton University","@sjp.princeton"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Purdue University","@sjppurdue"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Rice University","@rice.sjp"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","San Francisco State University","@sfsugups"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Sarah Lawrence College","@slc.sjp"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Seattle University","@seattleusjp"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Skidmore College","@skidmore4palestine"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Smith College","@smith_sjp"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Stanford University","@stanfordsjp"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Stony Brook University","@sb4palestine"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Suffolk University","@suffolksjp"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Swarthmore College","@swarthmoresjp"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Syracuse University","@su_sjp"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Temple University","@sjptemple"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Texas Tech","@ttu.sjp"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","The New School","@tns.sjp"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Tufts University","@sjptufts"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","University of California - Davis","@sjpatucd"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","University of California - Irvine","@sjp.uci"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","University of California - Los Angeles","@fjpatucla"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","University of California - San Diego","@sjp.ucsd"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","University of California - Santa Cruz","@ucscsjp"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","University of Georgia","@uga_sjp"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","University of Illonois - Urbana-Champaign","@sjp.uiuc"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","University of Maryland","@umd_sjp"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","University of Massachusettes - Lowell","@umlsjp"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","University of Michigan - Dearborn","@sjpumd"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","University of Mississippi","@umforpalestine"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","University of Montana","@umtstudentsforpalestine"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","University of Conneticut","@uconnsjp"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","University of Oregon","@sjp.uo"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","University of Pennsylvania","@pennfjp"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","University of Southern California","@usc_sjp"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","University of South Florida","@sjp_usf"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","University of Tennessee - Knoxville","@sjp_utk"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","University of Wisconsin - Madison","@sjpuwmadison"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","University of Wisconsin - Milwaukee","@sjpmilwaukee"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Vanderbilt University","@sjpvanderbilt"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Virginia Commonwealth University","@sjpvcu"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","William and Mary College","@sjpatwm"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Yale University","@yalefsjp"
"palestinianyouthmovement",85,"Palestinian Youth Movement","https://www.instagram.com/palestinianyouthmovement/","Youngstown State University","@sjpysu"
"sjp.columbia",85,"Columbia Students for Justice in Palestine🇵🇸","https://www.instagram.com/sjp.columbia/","American University","@au_sjp"
"sjp.columbia",85,"Columbia Students for Justice in Palestine🇵🇸","https://www.instagram.com/sjp.columbia/","Arizona State University","@sjpasu"
"sjp.columbia",85,"Columbia Students for Justice in Palestine🇵🇸","https://www.instagram.com/sjp.columbia/","Bard College","@bard_sjp"
"sjp.columbia",85,"Columbia Students for Justice in Palestine🇵🇸","https://www.instagram.com/sjp.columbia/","Binghamton University","@sjpbinghamton"
"sjp.columbia",85,"Columbia Students for Justice in Palestine🇵🇸","https://www.instagram.com/sjp.columbia/","Boston University","@bu_sjp"
"sjp.columbia",85,"Columbia Students for Justice in Palestine🇵🇸","https://www.instagram.com/sjp.columbia/","Brandeis University","@brandeix_sjp"
"sjp.columbia",85,"Columbia Students for Justice in Palestine🇵🇸","https://www.instagram.com/sjp.columbia/","Brown University","@brown.sjp"
"sjp.columbia",85,"Columbia Students for Justice in Palestine🇵🇸","https://www.instagram.com/sjp.columbia/","Butler University","@sjpbutler_"
"sjp.columbia",85,"Columbia Students for Justice in Palestine🇵🇸","https://www.instagram.com/sjp.columbia/","California State University - Channel Islands","@sjp.csuci"
"sjp.columbia",85,"Columbia Students for Justice in Palestine🇵🇸","https://www.instagram.com/sjp.columbia/","Claremont University","@claremontsjp"
"sjp.columbia",85,"Columbia Students for Justice in Palestine🇵🇸","https://www.instagram.com/sjp.columbia/","Clark University","@clark.sjp"
"sjp.columbia",85,"Columbia Students for Justice in Palestine🇵🇸","https://www.instagram.com/sjp.columbia/","Chicago Area Coalition","@sjpchicago"
"sjp.columbia",85,"Columbia Students for Justice in Palestine🇵🇸","https://www.instagram.com/sjp.columbia/","Washington DC Area Coalition","@dmvsjp"
"sjp.columbia",85,"Columbia Students for Justice in Palestine🇵🇸","https://www.instagram.com/sjp.columbia/","Students for Justice in Palestine National Coalition","@nationalsjp"
"sjp.columbia",85,"Columbia Students for Justice in Palestine🇵🇸","https://www.instagram.com/sjp.columbia/","Southern California Area Coalition","@socalsjp"
"sjp.columbia",85,"Columbia Students for Justice in Palestine🇵🇸","https://www.instagram.com/sjp.columbia/","Colgate University","@sjp.colgate"
"sjp.columbia",85,"Columbia Students for Justice in Palestine🇵🇸","https://www.instagram.com/sjp.columbia/","Cornell University","@sjp.atcornell"
"sjp.columbia",85,"Columbia Students for Justice in Palestine🇵🇸","https://www.instagram.com/sjp.columbia/","Drexel University","@drexel_fsjp"
"sjp.columbia",85,"Columbia Students for Justice in Palestine🇵🇸","https://www.instagram.com/sjp.columbia/","Duke University","@duke_sjp"
"sjp.columbia",85,"Columbia Students for Justice in Palestine🇵🇸","https://www.instagram.com/sjp.columbia/","Emerson College","@sjpemerson"
"sjp.columbia",85,"Columbia Students for Justice in Palestine🇵🇸","https://www.instagram.com/sjp.columbia/","Fordham University","@fordhamsjp"
"sjp.columbia",85,"Columbia Students for Justice in Palestine🇵🇸","https://www.instagram.com/sjp.columbia/","Gallaudet University","@sjpgallaudet"
"sjp.columbia",85,"Columbia Students for Justice in Palestine🇵🇸","https://www.instagram.com/sjp.columbia/","Georgia Tech","@sjp_gt"
"sjp.columbia",85,"Columbia Students for Justice in Palestine🇵🇸","https://www.instagram.com/sjp.columbia/","Georgetown University","@georgetownfsjp"
"sjp.columbia",85,"Columbia Students for Justice in Palestine🇵🇸","https://www.instagram.com/sjp.columbia/","Georgetown University","@sjpgeorgetown"
"sjp.columbia",85,"Columbia Students for Justice in Palestine🇵🇸","https://www.instagram.com/sjp.columbia/","Georgia State University","@sjpgsu"
"sjp.columbia",85,"Columbia Students for Justice in Palestine🇵🇸","https://www.instagram.com/sjp.columbia/","Harvard University","@harvxrdpsc"
"sjp.columbia",85,"Columbia Students for Justice in Palestine🇵🇸","https://www.instagram.com/sjp.columbia/","Howard University","@sjphowardu"
"sjp.columbia",85,"Columbia Students for Justice in Palestine🇵🇸","https://www.instagram.com/sjp.columbia/","Kennesaw State University","@kennesawsjp"
"sjp.columbia",85,"Columbia Students for Justice in Palestine🇵🇸","https://www.instagram.com/sjp.columbia/","Kent State University","@ksusjp"
"sjp.columbia",85,"Columbia Students for Justice in Palestine🇵🇸","https://www.instagram.com/sjp.columbia/","Louisville University","@louisvillesjp"
"sjp.columbia",85,"Columbia Students for Justice in Palestine🇵🇸","https://www.instagram.com/sjp.columbia/","Loyola Marymount University","@sjplmu"
"sjp.columbia",85,"Columbia Students for Justice in Palestine🇵🇸","https://www.instagram.com/sjp.columbia/","Miami University (Ohio)","@mu.sjp"
"sjp.columbia",85,"Columbia Students for Justice in Palestine🇵🇸","https://www.instagram.com/sjp.columbia/","Massachussettes Institute of Technology","@mitg4p"
"sjp.columbia",85,"Columbia Students for Justice in Palestine🇵🇸","https://www.instagram.com/sjp.columbia/","Northeastern University","@nusjp"
"sjp.columbia",85,"Columbia Students for Justice in Palestine🇵🇸","https://www.instagram.com/sjp.columbia/","Northwestern University","@nu.sjp"
"sjp.columbia",85,"Columbia Students for Justice in Palestine🇵🇸","https://www.instagram.com/sjp.columbia/","New York University","@nyu.psc"
"sjp.columbia",85,"Columbia Students for Justice in Palestine🇵🇸","https://www.instagram.com/sjp.columbia/","New York University","@nyu_sjp"
"sjp.columbia",85,"Columbia Students for Justice in Palestine🇵🇸","https://www.instagram.com/sjp.columbia/","Oberlin College","@oberlin_students_for_palestine"
"sjp.columbia",85,"Columbia Students for Justice in Palestine🇵🇸","https://www.instagram.com/sjp.columbia/","Occidental College","@oxysjp"
"sjp.columbia",85,"Columbia Students for Justice in Palestine🇵🇸","https://www.instagram.com/sjp.columbia/","Ohio State University","@sjposu"
"sjp.columbia",85,"Columbia Students for Justice in Palestine🇵🇸","https://www.instagram.com/sjp.columbia/","University of Pittsburgh","@sjp_pitt"
"sjp.columbia",85,"Columbia Students for Justice in Palestine🇵🇸","https://www.instagram.com/sjp.columbia/","Princeton University","@sjp.princeton"
"sjp.columbia",85,"Columbia Students for Justice in Palestine🇵🇸","https://www.instagram.com/sjp.columbia/","Purdue University","@sjppurdue"
"sjp.columbia",85,"Columbia Students for Justice in Palestine🇵🇸","https://www.instagram.com/sjp.columbia/","Rice University","@rice.sjp"
"sjp.columbia",85,"Columbia Students for Justice in Palestine🇵🇸","https://www.instagram.com/sjp.columbia/","Sarah Lawrence College","@slc.sjp"
"sjp.columbia",85,"Columbia Students for Justice in Palestine🇵🇸","https://www.instagram.com/sjp.columbia/","Seattle University","@seattleusjp"
"sjp.columbia",85,"Columbia Students for Justice in Palestine🇵🇸","https://www.instagram.com/sjp.columbia/","Skidmore College","@skidmore4palestine"
"sjp.columbia",85,"Columbia Students for Justice in Palestine🇵🇸","https://www.instagram.com/sjp.columbia/","Smith College","@smith_sjp"
"sjp.columbia",85,"Columbia Students for Justice in Palestine🇵🇸","https://www.instagram.com/sjp.columbia/","Stanford University","@stanfordsjp"
"sjp.columbia",85,"Columbia Students for Justice in Palestine🇵🇸","https://www.instagram.com/sjp.columbia/","Stony Brook University","@sb4palestine"
"sjp.columbia",85,"Columbia Students for Justice in Palestine🇵🇸","https://www.instagram.com/sjp.columbia/","Suffolk University","@suffolksjp"
"sjp.columbia",85,"Columbia Students for Justice in Palestine🇵🇸","https://www.instagram.com/sjp.columbia/","Swarthmore College","@swarthmoresjp"
